t,a,b,c
2024-11-14T07:00:00.000000,(134.03778-233.87915j),(-269.88223+0.6119102j),(135.8322+233.36107j)
2024-11-14T07:00:20.000000,(133.43143-234.23512j),(-269.80362+1.2971j),(136.35728+233.02753j)
2024-11-14T07:00:30.000000,(132.98543-234.54222j),(-269.53278+1.8410536j),(136.53906+232.78899j)
2024-11-14T07:00:50.000000,(133.4951-234.24712j),(-269.66373+1.3542706j),(136.15479+232.97649j)
2024-11-14T07:01:00.000000,(132.6683-234.77864j),(-269.60095+2.1652215j),(136.9217+232.70459j)
2024-11-14T07:01:10.000000,(133.11244-234.63922j),(-269.64148+1.7898636j),(136.5184+232.93187j)
2024-11-14T07:01:20.000000,(133.22015-234.49167j),(-269.78226+1.768695j),(136.54477+232.81082j)
2024-11-14T07:01:40.000000,(132.66771-234.70839j),(-269.5457+2.137035j),(136.85889+232.6569j)
2024-11-14T07:01:50.000000,(133.19496-234.48541j),(-269.60403+1.7127194j),(136.39853+232.862j)
2024-11-14T07:02:10.000000,(133.49265-234.45232j),(-269.731+1.3397036j),(136.22075+233.20418j)
2024-11-14T07:02:20.000000,(134.71355-233.34866j),(-269.6777-0.14409357j),(134.95107+233.58432j)
2024-11-14T07:02:30.000000,(133.48413-234.49037j),(-269.8881+1.4699407j),(136.38864+233.10353j)
2024-11-14T07:02:50.000000,(132.84752-234.79669j),(-269.7793+2.0787342j),(136.91989+232.80516j)
2024-11-14T07:03:00.000000,(133.26549-234.6119j),(-269.78693+1.6104205j),(136.5111+233.09006j)
2024-11-14T07:03:10.000000,(132.88457-234.78491j),(-269.74527+2.0726285j),(136.84447+232.79904j)
2024-11-14T07:03:20.000000,(132.39476-234.99762j),(-269.80942+2.7713518j),(137.40361+232.31558j)
2024-11-14T07:03:30.000000,(133.49423-234.15735j),(-269.656+1.3005836j),(136.1513+232.94388j)
2024-11-14T07:03:40.000000,(133.47977-234.31221j),(-269.73694+1.4706577j),(136.24182+232.92726j)
