t,a,b,c
2024-11-14T07:00:00.000000,(137.1273-243.62982j),(-279.97607+2.732424j),(142.79639+241.23781j)
2024-11-14T07:00:20.000000,(136.52208-244.01102j),(-279.93335+3.4709682j),(143.35754+240.8799j)
2024-11-14T07:00:30.000000,(136.03616-244.32904j),(-279.63394+4.0318966j),(143.54474+240.63817j)
2024-11-14T07:00:50.000000,(136.57281-244.00456j),(-279.75867+3.5259233j),(143.13272+240.81795j)
2024-11-14T07:01:00.000000,(135.73003-244.5317j),(-279.6714+4.3312335j),(143.88852+240.54057j)
2024-11-14T07:01:10.000000,(136.18913-244.39645j),(-279.7174+3.9512932j),(143.47388+240.7815j)
2024-11-14T07:01:20.000000,(136.28554-244.2517j),(-279.87848+3.9456692j),(143.53978+240.64763j)
2024-11-14T07:01:40.000000,(135.70448-244.47118j),(-279.60754+4.340579j),(143.8541+240.47069j)
2024-11-14T07:01:50.000000,(136.26367-244.25714j),(-279.69504+3.8804946j),(143.37802+240.71814j)
2024-11-14T07:02:10.000000,(136.56209-244.2008j),(-279.80582+3.4976277j),(143.19003+241.0438j)
2024-11-14T07:02:20.000000,(137.81354-243.13692j),(-279.80057+1.9919945j),(141.9324+241.48276j)
2024-11-14T07:02:30.000000,(136.56143-244.27397j),(-280.0113+3.6458127j),(143.39656+240.9684j)
2024-11-14T07:02:50.000000,(135.90239-244.58829j),(-279.89462+4.2817802j),(143.935+240.64622j)
2024-11-14T07:03:00.000000,(136.33612-244.4296j),(-279.92758+3.8158388j),(143.53737+240.955j)
2024-11-14T07:03:10.000000,(135.94012-244.58011j),(-279.8697+4.276536j),(143.872+240.64397j)
2024-11-14T07:03:20.000000,(135.4371-244.80592j),(-279.93042+5.004211j),(144.43689+240.14131j)
2024-11-14T07:03:30.000000,(136.56369-243.95135j),(-279.7784+3.4973006j),(143.1567+240.7955j)
2024-11-14T07:03:40.000000,(136.54913-244.08977j),(-279.85565+3.6624312j),(143.24628+240.7691j)
2024-11-14T07:03:50.000000,(136.35318-244.23836j),(-279.95425+3.7275698j),(143.5413+240.85074j)
2024-11-14T07:04:00.000000,(136.17554-244.424j),(-279.97754+4.091577j),(143.74173+240.67319j)
2024-11-14T07:04:10.000000,(136.07204-244.53032j),(-279.92087+4.1077952j),(143.78651+240.76369j)
